Id,Review
50,"My husband and I enjoyed our time at Harrah’s casino New Orleans. After a long day of seeing the sites in New Orleans it was nice to go to Harrah’s and relax. This non-smoking establishment was a literal breath of fresh air (I believe it is a law in Louisiana). I really liked the ability to order your drinks through your slot machine! The cocktail waitress arrives with your drink within minutes of ordering! Come on Vegas, it’s time to do this too! There is a steakhouse, burger place, Starbucks and buffet to eat. We ate twice at the burger place as it was so good! In the end, we didn’t win but we had a fun time!"
50,This room is very large for the New Orleans area and it has an awesome bath tub that is large enough for two. In New Orleans most hotel rooms are small in comparison and their bathrooms don't measure up to this one. My room had the two queen beds as well as a chaise lounge chair. The entire outside wall was glass overlooking other hotels and the city. The in room coffee maker was on a shelf next to the vanity and easily accessible. The toilet was enclosed in it's own little room. They did have the bottle of water that if you consume it they will charge you $6.00
50,Another trip to NOLA one of my favorite party cities . This was my first stay at a Harrah's property . It didn't disappoint me . My concierge Ivy was stellar . All requests to her were met . Fantastic
50,The casino was well maintained and the people were friendly and hospitable... I was there celebrating my birthday and the marriage of my oldest son I didn't stay at Harrahs hotel because i work for JW Marriott
50,The Hotel is absolutely gorgeous. Close to the French quarter and other sites. The casino is lovely and staff is eager to help. There is shopping across the street from the casino and a street car to take you to the quarter
50,Fast early checkin with no extra fees. Room was perfect. Great view of the river and bridge. Close to everything we enjoy in NOLA. Parking was free since we self parked in the Harrahs garage. Casino was lucky the first night but not the second. Great trip! The food! OMG!...
50,"Great place to stay and gamble, clean environment, no smoking, great food, friendly and nice employees! Harrah's is right in the middle of all the action from the French Quarters, to the French Markets, great restaurants, shopping, and etc.!"
50,"The staff was great and attentive, you can even request a drink from the slot machine. Lots of food choices everything was great. Overall we stopped here on our honeymoon and we were not disappointed."
40,"Quick visit to the casino during my New Orleans trip. Nice friendly atmosphere and I would visit again. I didn't have a room at this hotel, so I can't review that. Central location makes it an easy visit."
50,Las Vegas. Suite at Harrah's. Great service. Great parking service and room service. A lot to do in Vegas. Made it a great trip for my baby and I. Great music and food. I will recommend other to come to Harrah's for a trip.
